Info 0    [12:22:28.187] Starting TS Server
Info 2542 [12:54:39.426] Different program with same set of files
Info 2543 [12:54:39.427] getCompletionData: Get current token: 0.027900000102818012
Info 2544 [12:54:39.427] getCompletionData: Is inside comment: 0.007300000172108412
Info 2545 [12:54:39.427] getCompletionData: Get previous token: 0.04469999996945262
Info 2546 [12:54:39.427] getCompletionsAtPosition: isCompletionListBlocker: 0.009999999776482582
Info 2547 [12:54:39.430] getCompletionData: Semantic work: 3.0013000001199543
Info 2548 [12:54:39.431] getCompletionData: Get current token: 0.012700000312179327
Info 2549 [12:54:39.431] getCompletionData: Is inside comment: 0.006099999882280827
Info 2550 [12:54:39.431] getCompletionData: Get previous token: 0.035500000230968
Info 2551 [12:54:39.431] getCompletionsAtPosition: isCompletionListBlocker: 0.009800000116229057
Info 2552 [12:54:39.434] getCompletionData: Semantic work: 2.157399999909103
Info 2553 [12:54:41.579] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2554 [12:54:41.605] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 142 structureChanged: false structureIsReused:: Completely Elapsed: 26.578999999910593ms
Info 2555 [12:54:41.605] Different program with same set of files
Info 2556 [12:54:42.659] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2557 [12:54:42.689] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 143 structureChanged: false structureIsReused:: Completely Elapsed: 29.81140000000596ms
Info 2558 [12:54:42.689] Different program with same set of files
Info 2559 [12:54:42.689] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2560 [12:54:42.718] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 144 structureChanged: false structureIsReused:: Completely Elapsed: 28.54699999978766ms
Info 2561 [12:54:42.718] Different program with same set of files
Info 2562 [12:54:42.718] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2563 [12:54:42.745] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 145 structureChanged: false structureIsReused:: Completely Elapsed: 27.10289999982342ms
Info 2564 [12:54:42.745] Different program with same set of files
Info 2565 [12:54:42.746] getCompletionData: Get current token: 0.006599999964237213
Info 2566 [12:54:42.746] getCompletionData: Is inside comment: 0.018800000194460154
Info 2567 [12:54:42.746] getCompletionData: Get previous token: 0.030999999959021807
Info 2568 [12:54:42.746] getCompletionsAtPosition: isCompletionListBlocker: 0.010299999732524157
Info 2569 [12:54:42.748] getExportInfoMap: cache hit
Info 2570 [12:54:42.799] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3485 from cache
Info 2571 [12:54:42.800] collectAutoImports: response is incomplete
Info 2572 [12:54:42.801] collectAutoImports: 51.7445000000298
Info 2573 [12:54:42.801] getCompletionData: Semantic work: 54.74159999983385
Info 2574 [12:54:42.819] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 16.37140000006184
Info 2575 [12:54:42.832] getCompletionData: Get current token: 0.00860000029206276
Info 2576 [12:54:42.832] getCompletionData: Is inside comment: 0.022600000258535147
Info 2577 [12:54:42.832] getCompletionData: Get previous token: 0.032500000204890966
Info 2578 [12:54:42.832] getCompletionsAtPosition: isCompletionListBlocker: 0.012500000186264515
Info 2579 [12:54:42.834] getExportInfoMap: cache hit
Info 2580 [12:54:42.857] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3485 from cache
Info 2581 [12:54:42.857] collectAutoImports: response is incomplete
Info 2582 [12:54:42.857] collectAutoImports: 22.989999999757856
Info 2583 [12:54:42.857] getCompletionData: Semantic work: 25.04989999998361
Info 2584 [12:54:42.873] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 15.687200000043958
Info 2585 [12:54:42.886] getCompletionData: Get current token: 0.008300000336021185
Info 2586 [12:54:42.886] getCompletionData: Is inside comment: 0.020800000056624413
Info 2587 [12:54:42.886] getCompletionData: Get previous token: 0.03000000026077032
Info 2588 [12:54:42.886] getCompletionsAtPosition: isCompletionListBlocker: 0.012900000438094139
Info 2589 [12:54:42.888] getExportInfoMap: cache hit
Info 2590 [12:54:42.907] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3485 from cache
Info 2591 [12:54:42.907] collectAutoImports: response is incomplete
Info 2592 [12:54:42.907] collectAutoImports: 18.723699999973178
Info 2593 [12:54:42.907] getCompletionData: Semantic work: 20.629900000058115
Info 2594 [12:54:42.922] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 14.118000000249594
Info 2595 [12:54:42.940] getCompletionData: Get current token: 0.008700000122189522
Info 2596 [12:54:42.940] getCompletionData: Is inside comment: 0.023599999956786633
Info 2597 [12:54:42.940] getCompletionData: Get previous token: 0.0328999999910593
Info 2598 [12:54:42.940] getCompletionsAtPosition: isCompletionListBlocker: 0.012399999890476465
Info 2599 [12:54:42.943] getExportInfoMap: cache hit
Info 2600 [12:54:42.963] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 3485 from cache
Info 2601 [12:54:42.963] collectAutoImports: response is incomplete
Info 2602 [12:54:42.963] collectAutoImports: 20.074899999890476
Info 2603 [12:54:42.963] getCompletionData: Semantic work: 23.48080000001937
Info 2604 [12:54:42.975] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.997699999716133
Info 2605 [12:54:42.989] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2606 [12:54:43.020] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 146 structureChanged: false structureIsReused:: Completely Elapsed: 31.496600000187755ms
Info 2607 [12:54:43.020] Different program with same set of files
Info 2608 [12:54:43.020] getCompletionData: Get current token: 0.007000000216066837
Info 2609 [12:54:43.020] getCompletionData: Is inside comment: 0.02339999983087182
Info 2610 [12:54:43.020] getCompletionData: Get previous token: 0.030700000002980232
Info 2611 [12:54:43.021] getCompletionsAtPosition: isCompletionListBlocker: 0.010399999562650919
Info 2612 [12:54:43.022] getExportInfoMap: cache hit
Info 2613 [12:54:43.046] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 2614 [12:54:43.046] collectAutoImports: response is incomplete
Info 2615 [12:54:43.046] collectAutoImports: 24.266799999866635
Info 2616 [12:54:43.046] getCompletionData: Semantic work: 25.834700000006706
Info 2617 [12:54:43.057] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.233800000045449
Info 2618 [12:54:43.066] getCompletionData: Get current token: 0.007999999914318323
Info 2619 [12:54:43.067] getCompletionData: Is inside comment: 0.02210000017657876
Info 2620 [12:54:43.067] getCompletionData: Get previous token: 0.03150000004097819
Info 2621 [12:54:43.067] getCompletionsAtPosition: isCompletionListBlocker: 0.011500000022351742
Info 2622 [12:54:43.069] getExportInfoMap: cache hit
Info 2623 [12:54:43.085] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 2624 [12:54:43.085] collectAutoImports: response is incomplete
Info 2625 [12:54:43.085] collectAutoImports: 16.72800000011921
Info 2626 [12:54:43.085] getCompletionData: Semantic work: 18.716700000222772
Info 2627 [12:54:43.094] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.982000000309199
Info 2628 [12:54:43.104] getCompletionData: Get current token: 0.008100000210106373
Info 2629 [12:54:43.104] getCompletionData: Is inside comment: 0.022200000006705523
Info 2630 [12:54:43.104] getCompletionData: Get previous token: 0.03160000033676624
Info 2631 [12:54:43.104] getCompletionsAtPosition: isCompletionListBlocker: 0.011200000066310167
Info 2632 [12:54:43.106] getExportInfoMap: cache hit
Info 2633 [12:54:43.120] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 2634 [12:54:43.120] collectAutoImports: response is incomplete
Info 2635 [12:54:43.120] collectAutoImports: 14.422199999913573
Info 2636 [12:54:43.120] getCompletionData: Semantic work: 15.916399999987334
Info 2637 [12:54:43.129] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.116799999959767
Info 2638 [12:54:43.142] getCompletionData: Get current token: 0.006899999920278788
Info 2639 [12:54:43.142] getCompletionData: Is inside comment: 0.019000000320374966
Info 2640 [12:54:43.142] getCompletionData: Get previous token: 0.0276999999769032
Info 2641 [12:54:43.142] getCompletionsAtPosition: isCompletionListBlocker: 0.011699999682605267
Info 2642 [12:54:43.143] getExportInfoMap: cache hit
Info 2643 [12:54:43.157] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1742 from cache
Info 2644 [12:54:43.157] collectAutoImports: response is incomplete
Info 2645 [12:54:43.157] collectAutoImports: 14.206100000068545
Info 2646 [12:54:43.157] getCompletionData: Semantic work: 15.680500000249594
Info 2647 [12:54:43.166] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.775799999944866
Info 2648 [12:54:43.176] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2649 [12:54:43.203] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 147 structureChanged: false structureIsReused:: Completely Elapsed: 27.027699999976903ms
Info 2650 [12:54:43.203] Different program with same set of files
Info 2651 [12:54:43.203] getCompletionData: Get current token: 0.0072999997064471245
Info 2652 [12:54:43.203] getCompletionData: Is inside comment: 0.018599999602884054
Info 2653 [12:54:43.203] getCompletionData: Get previous token: 0.02980000013485551
Info 2654 [12:54:43.203] getCompletionsAtPosition: isCompletionListBlocker: 0.01699999999254942
Info 2655 [12:54:43.205] getExportInfoMap: cache hit
Info 2656 [12:54:43.230] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 2657 [12:54:43.230] collectAutoImports: response is incomplete
Info 2658 [12:54:43.230] collectAutoImports: 24.70990000013262
Info 2659 [12:54:43.230] getCompletionData: Semantic work: 26.28759999992326
Info 2660 [12:54:43.239] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 9.537400000263005
Info 2661 [12:54:43.248] getCompletionData: Get current token: 0.007699999958276749
Info 2662 [12:54:43.248] getCompletionData: Is inside comment: 0.021800000220537186
Info 2663 [12:54:43.248] getCompletionData: Get previous token: 0.03140000021085143
Info 2664 [12:54:43.248] getCompletionsAtPosition: isCompletionListBlocker: 0.011799999978393316
Info 2665 [12:54:43.250] getExportInfoMap: cache hit
Info 2666 [12:54:43.263] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 2667 [12:54:43.263] collectAutoImports: response is incomplete
Info 2668 [12:54:43.263] collectAutoImports: 13.335600000340492
Info 2669 [12:54:43.263] getCompletionData: Semantic work: 14.9421999999322
Info 2670 [12:54:43.274] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.543200000189245
Info 2671 [12:54:43.282] getCompletionData: Get current token: 0.008099999744445086
Info 2672 [12:54:43.282] getCompletionData: Is inside comment: 0.04890000028535724
Info 2673 [12:54:43.282] getCompletionData: Get previous token: 0.03190000029280782
Info 2674 [12:54:43.282] getCompletionsAtPosition: isCompletionListBlocker: 0.014600000344216824
Info 2675 [12:54:43.284] getExportInfoMap: cache hit
Info 2676 [12:54:43.297] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 2677 [12:54:43.297] collectAutoImports: response is incomplete
Info 2678 [12:54:43.297] collectAutoImports: 13.069300000090152
Info 2679 [12:54:43.297] getCompletionData: Semantic work: 14.585900000296533
Info 2680 [12:54:43.306] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 8.469200000166893
Info 2681 [12:54:43.315] getCompletionData: Get current token: 0.00849999999627471
Info 2682 [12:54:43.315] getCompletionData: Is inside comment: 0.022699999623000622
Info 2683 [12:54:43.315] getCompletionData: Get previous token: 0.03220000024884939
Info 2684 [12:54:43.315] getCompletionsAtPosition: isCompletionListBlocker: 0.012199999764561653
Info 2685 [12:54:43.316] getExportInfoMap: cache hit
Info 2686 [12:54:43.330] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 1484 from cache
Info 2687 [12:54:43.330] collectAutoImports: response is incomplete
Info 2688 [12:54:43.330] collectAutoImports: 13.239399999845773
Info 2689 [12:54:43.330] getCompletionData: Semantic work: 14.847400000318885
Info 2690 [12:54:43.340] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 10.586799999698997
Info 2691 [12:54:43.349] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2692 [12:54:43.378] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 148 structureChanged: false structureIsReused:: Completely Elapsed: 29.612499999813735ms
Info 2693 [12:54:43.378] Different program with same set of files
Info 2694 [12:54:43.379] getCompletionData: Get current token: 0.007000000216066837
Info 2695 [12:54:43.379] getCompletionData: Is inside comment: 0.0636999998241663
Info 2696 [12:54:43.379] getCompletionData: Get previous token: 0.03120000008493662
Info 2697 [12:54:43.379] getCompletionsAtPosition: isCompletionListBlocker: 0.010300000198185444
Info 2698 [12:54:43.381] getExportInfoMap: cache hit
Info 2699 [12:54:43.401] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 371 from cache
Info 2700 [12:54:43.401] collectAutoImports: response is incomplete
Info 2701 [12:54:43.401] collectAutoImports: 20.288500000257045
Info 2702 [12:54:43.401] getCompletionData: Semantic work: 22.385599999688566
Info 2703 [12:54:43.408] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 6.326400000136346
Info 2704 [12:54:43.413] getCompletionData: Get current token: 0.007600000128149986
Info 2705 [12:54:43.413] getCompletionData: Is inside comment: 0.021000000182539225
Info 2706 [12:54:43.414] getCompletionData: Get previous token: 0.03150000004097819
Info 2707 [12:54:43.414] getCompletionsAtPosition: isCompletionListBlocker: 0.01129999989643693
Info 2708 [12:54:43.415] getExportInfoMap: cache hit
Info 2709 [12:54:43.426] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 371 from cache
Info 2710 [12:54:43.426] collectAutoImports: response is incomplete
Info 2711 [12:54:43.426] collectAutoImports: 10.830099999904633
Info 2712 [12:54:43.426] getCompletionData: Semantic work: 12.34320000000298
Info 2713 [12:54:43.431] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.057299999985844
Info 2714 [12:54:43.435] getCompletionData: Get current token: 0.00800000037997961
Info 2715 [12:54:43.435] getCompletionData: Is inside comment: 0.022299999836832285
Info 2716 [12:54:43.435] getCompletionData: Get previous token: 0.03179999999701977
Info 2717 [12:54:43.435] getCompletionsAtPosition: isCompletionListBlocker: 0.010999999940395355
Info 2718 [12:54:43.436] getExportInfoMap: cache hit
Info 2719 [12:54:43.447] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 371 from cache
Info 2720 [12:54:43.447] collectAutoImports: response is incomplete
Info 2721 [12:54:43.447] collectAutoImports: 10.947099999990314
Info 2722 [12:54:43.447] getCompletionData: Semantic work: 12.352099999785423
Info 2723 [12:54:43.452] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 4.957700000144541
Info 2724 [12:54:43.456] getCompletionData: Get current token: 0.007699999958276749
Info 2725 [12:54:43.456] getCompletionData: Is inside comment: 0.02150000026449561
Info 2726 [12:54:43.456] getCompletionData: Get previous token: 0.03150000004097819
Info 2727 [12:54:43.456] getCompletionsAtPosition: isCompletionListBlocker: 0.01069999998435378
Info 2728 [12:54:43.458] getExportInfoMap: cache hit
Info 2729 [12:54:43.469] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 371 from cache
Info 2730 [12:54:43.469] collectAutoImports: response is incomplete
Info 2731 [12:54:43.469] collectAutoImports: 10.903599999845028
Info 2732 [12:54:43.469] getCompletionData: Semantic work: 12.399399999994785
Info 2733 [12:54:43.474] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 5.0222000000067055
Info 2734 [12:54:43.478] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2735 [12:54:43.509] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 149 structureChanged: false structureIsReused:: Completely Elapsed: 30.92629999993369ms
Info 2736 [12:54:43.509] Different program with same set of files
Info 2737 [12:54:43.509] getCompletionData: Get current token: 0.007400000002235174
Info 2738 [12:54:43.509] getCompletionData: Is inside comment: 0.022400000132620335
Info 2739 [12:54:43.509] getCompletionData: Get previous token: 0.03640000009909272
Info 2740 [12:54:43.509] getCompletionsAtPosition: isCompletionListBlocker: 0.011600000318139791
Info 2741 [12:54:43.511] getExportInfoMap: cache hit
Info 2742 [12:54:43.598] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 12657 from cache
Info 2743 [12:54:43.598] collectAutoImports: response is incomplete
Info 2744 [12:54:43.598] collectAutoImports: 87.4996999995783
Info 2745 [12:54:43.598] getCompletionData: Semantic work: 89.16649999981746
Info 2746 [12:54:43.641] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 42.77319999970496
Info 2747 [12:54:43.693] getCompletionData: Get current token: 0.007499999832361937
Info 2748 [12:54:43.693] getCompletionData: Is inside comment: 0.02119999984279275
Info 2749 [12:54:43.693] getCompletionData: Get previous token: 0.03129999991506338
Info 2750 [12:54:43.693] getCompletionsAtPosition: isCompletionListBlocker: 0.01129999989643693
Info 2751 [12:54:43.695] getExportInfoMap: cache hit
Info 2752 [12:54:43.751] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 12657 from cache
Info 2753 [12:54:43.752] collectAutoImports: response is incomplete
Info 2754 [12:54:43.752] collectAutoImports: 56.750500000081956
Info 2755 [12:54:43.752] getCompletionData: Semantic work: 58.34060000022873
Info 2756 [12:54:43.788] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 36.58670000033453
Info 2757 [12:54:43.840] getCompletionData: Get current token: 0.008700000122189522
Info 2758 [12:54:43.840] getCompletionData: Is inside comment: 0.022600000258535147
Info 2759 [12:54:43.840] getCompletionData: Get previous token: 0.03249999973922968
Info 2760 [12:54:43.840] getCompletionsAtPosition: isCompletionListBlocker: 0.013100000098347664
Info 2761 [12:54:43.842] getExportInfoMap: cache hit
Info 2762 [12:54:43.898] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 12657 from cache
Info 2763 [12:54:43.898] collectAutoImports: response is incomplete
Info 2764 [12:54:43.898] collectAutoImports: 56.30479999957606
Info 2765 [12:54:43.898] getCompletionData: Semantic work: 57.93210000032559
Info 2766 [12:54:43.935] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 37.060099999886006
Info 2767 [12:54:43.986] getCompletionData: Get current token: 0.008299999870359898
Info 2768 [12:54:43.986] getCompletionData: Is inside comment: 0.020999999716877937
Info 2769 [12:54:43.986] getCompletionData: Get previous token: 0.030200000386685133
Info 2770 [12:54:43.986] getCompletionsAtPosition: isCompletionListBlocker: 0.011100000236183405
Info 2771 [12:54:43.988] getExportInfoMap: cache hit
Info 2772 [12:54:44.046] collectAutoImports: resolved 0 module specifiers, plus 0 ambient and 12657 from cache
Info 2773 [12:54:44.046] collectAutoImports: response is incomplete
Info 2774 [12:54:44.046] collectAutoImports: 57.77419999986887
Info 2775 [12:54:44.046] getCompletionData: Semantic work: 59.28929999982938
Info 2776 [12:54:44.084] getCompletionsAtPosition: getCompletionEntriesFromSymbols: 38.307999999728054
Info 2777 [12:54:46.757] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2778 [12:54:46.804] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 150 structureChanged: false structureIsReused:: Completely Elapsed: 47.66069999989122ms
Info 2779 [12:54:46.805] Different program with same set of files
Info 2780 [12:54:46.806] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2781 [12:54:46.851] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 151 structureChanged: false structureIsReused:: Completely Elapsed: 44.631300000008196ms
Info 2782 [12:54:46.851] Different program with same set of files
Info 2783 [12:54:46.853] getCompletionData: Get current token: 0.019499999936670065
Info 2784 [12:54:46.853] getCompletionData: Is inside comment: 0.05669999960809946
Info 2785 [12:54:46.853] getCompletionData: Get previous token: 0.08400000026449561
Info 2786 [12:54:46.854] getCompletionsAtPosition: isCompletionListBlocker: 0.003599999938160181
Info 2787 [12:54:46.854] Returning an empty list because completion was requested in an invalid position.
Info 2788 [12:54:46.854] getCompletionData: Get current token: 0.014599999878555536
Info 2789 [12:54:46.854] getCompletionData: Is inside comment: 0.047799999825656414
Info 2790 [12:54:46.854] getCompletionData: Get previous token: 0.07370000006631017
Info 2791 [12:54:46.854] getCompletionsAtPosition: isCompletionListBlocker: 0.003200000151991844
Info 2792 [12:54:46.854] Returning an empty list because completion was requested in an invalid position.
Info 2793 [12:54:46.854] getCompletionData: Get current token: 0.02000000001862645
Info 2794 [12:54:46.854] getCompletionData: Is inside comment: 0.045200000051409006
Info 2795 [12:54:46.855] getCompletionData: Get previous token: 0.07200000016018748
Info 2796 [12:54:46.855] getCompletionsAtPosition: isCompletionListBlocker: 0.003200000151991844
Info 2797 [12:54:46.855] Returning an empty list because completion was requested in an invalid position.
Info 2798 [12:54:46.855] getCompletionData: Get current token: 0.014299999922513962
Info 2799 [12:54:46.855] getCompletionData: Is inside comment: 0.045099999755620956
Info 2800 [12:54:46.855] getCompletionData: Get previous token: 0.07239999994635582
Info 2801 [12:54:46.855] getCompletionsAtPosition: isCompletionListBlocker: 0.0027000000700354576
Info 2802 [12:54:46.855] Returning an empty list because completion was requested in an invalid position.
Info 2803 [12:54:46.855] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2804 [12:54:46.907] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 152 structureChanged: false structureIsReused:: Completely Elapsed: 51.78860000008717ms
Info 2805 [12:54:46.907] Different program with same set of files
Info 2806 [12:54:46.908] getCompletionData: Get current token: 0.02850000001490116
Info 2807 [12:54:46.908] getCompletionData: Is inside comment: 0.06779999984428287
Info 2808 [12:54:46.908] getCompletionData: Get previous token: 0.16229999996721745
Info 2809 [12:54:46.909] getCompletionsAtPosition: isCompletionListBlocker: 0.003999999724328518
Info 2810 [12:54:46.909] Returning an empty list because completion was requested in an invalid position.
Info 2811 [12:54:46.909] getCompletionData: Get current token: 0.02570000011473894
Info 2812 [12:54:46.909] getCompletionData: Is inside comment: 0.07400000002235174
Info 2813 [12:54:46.909] getCompletionData: Get previous token: 0.13450000016018748
Info 2814 [12:54:46.910] getCompletionsAtPosition: isCompletionListBlocker: 0.004800000227987766
Info 2815 [12:54:46.910] Returning an empty list because completion was requested in an invalid position.
Info 2816 [12:54:46.910] getCompletionData: Get current token: 0.019800000358372927
Info 2817 [12:54:46.910] getCompletionData: Is inside comment: 0.07460000040009618
Info 2818 [12:54:46.910] getCompletionData: Get previous token: 0.15060000028461218
Info 2819 [12:54:46.911] getCompletionsAtPosition: isCompletionListBlocker: 0.006599999964237213
Info 2820 [12:54:46.911] Returning an empty list because completion was requested in an invalid position.
Info 2821 [12:54:46.911] getCompletionData: Get current token: 0.01919999998062849
Info 2822 [12:54:46.911] getCompletionData: Is inside comment: 0.07709999987855554
Info 2823 [12:54:46.911] getCompletionData: Get previous token: 0.14409999968484044
Info 2824 [12:54:46.911] getCompletionsAtPosition: isCompletionListBlocker: 0.0032999999821186066
Info 2825 [12:54:46.911] Returning an empty list because completion was requested in an invalid position.
Info 2826 [12:54:46.912] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2827 [12:54:46.966] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 153 structureChanged: false structureIsReused:: Completely Elapsed: 54.681099999696016ms
Info 2828 [12:54:46.966] Different program with same set of files
Info 2829 [12:54:46.967] getCompletionData: Get current token: 0.009699999820441008
Info 2830 [12:54:46.967] getCompletionData: Is inside comment: 0.029600000008940697
Info 2831 [12:54:46.967] getCompletionData: Get previous token: 0.0419000000692904
Info 2832 [12:54:46.967] getCompletionsAtPosition: isCompletionListBlocker: 0.0027000000700354576
Info 2833 [12:54:46.967] Returning an empty list because completion was requested in an invalid position.
Info 2834 [12:54:46.968] getCompletionData: Get current token: 0.009399999864399433
Info 2835 [12:54:46.968] getCompletionData: Is inside comment: 0.02920000022277236
Info 2836 [12:54:46.968] getCompletionData: Get previous token: 0.04150000028312206
Info 2837 [12:54:46.969] getCompletionsAtPosition: isCompletionListBlocker: 0.0024999999441206455
Info 2838 [12:54:46.969] Returning an empty list because completion was requested in an invalid position.
Info 2839 [12:54:46.969] getCompletionData: Get current token: 0.008200000040233135
Info 2840 [12:54:46.969] getCompletionData: Is inside comment: 0.026499999687075615
Info 2841 [12:54:46.969] getCompletionData: Get previous token: 0.04039999982342124
Info 2842 [12:54:46.969] getCompletionsAtPosition: isCompletionListBlocker: 0.0020999996922910213
Info 2843 [12:54:46.969] Returning an empty list because completion was requested in an invalid position.
Info 2844 [12:54:46.969] getCompletionData: Get current token: 0.007899999618530273
Info 2845 [12:54:46.969] getCompletionData: Is inside comment: 0.026000000070780516
Info 2846 [12:54:46.969] getCompletionData: Get previous token: 0.0400000000372529
Info 2847 [12:54:46.969] getCompletionsAtPosition: isCompletionListBlocker: 0.0021000001579523087
Info 2848 [12:54:46.969] Returning an empty list because completion was requested in an invalid position.
Info 2849 [12:54:46.969] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2850 [12:54:47.033] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 154 structureChanged: false structureIsReused:: Completely Elapsed: 63.45640000002459ms
Info 2851 [12:54:47.033] Different program with same set of files
Info 2852 [12:54:47.034] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2853 [12:54:47.100] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 155 structureChanged: false structureIsReused:: Completely Elapsed: 65.43530000001192ms
Info 2854 [12:54:47.100] Different program with same set of files
Info 2855 [12:54:47.104] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2856 [12:54:47.144] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 156 structureChanged: false structureIsReused:: Completely Elapsed: 40.21640000026673ms
Info 2857 [12:54:47.144] Different program with same set of files
Info 2858 [12:54:47.145] getCompletionData: Get current token: 0.013700000010430813
Info 2859 [12:54:47.145] getCompletionData: Is inside comment: 0.041499999817460775
Info 2860 [12:54:47.145] getCompletionData: Get previous token: 0.06460000015795231
Info 2861 [12:54:47.145] getCompletionsAtPosition: isCompletionListBlocker: 0.0032999999821186066
Info 2862 [12:54:47.145] Returning an empty list because completion was requested in an invalid position.
Info 2863 [12:54:47.147] getCompletionData: Get current token: 0.013700000010430813
Info 2864 [12:54:47.147] getCompletionData: Is inside comment: 0.0423999996855855
Info 2865 [12:54:47.147] getCompletionData: Get previous token: 0.06499999994412065
Info 2866 [12:54:47.147] getCompletionsAtPosition: isCompletionListBlocker: 0.0034000002779066563
Info 2867 [12:54:47.147] Returning an empty list because completion was requested in an invalid position.
Info 2868 [12:54:47.148] getCompletionData: Get current token: 0.012799999676644802
Info 2869 [12:54:47.148] getCompletionData: Is inside comment: 0.03970000008121133
Info 2870 [12:54:47.148] getCompletionData: Get previous token: 0.0636999998241663
Info 2871 [12:54:47.148] getCompletionsAtPosition: isCompletionListBlocker: 0.0027000000700354576
Info 2872 [12:54:47.148] Returning an empty list because completion was requested in an invalid position.
Info 2873 [12:54:47.148] getCompletionData: Get current token: 0.013100000098347664
Info 2874 [12:54:47.148] getCompletionData: Is inside comment: 0.0400000000372529
Info 2875 [12:54:47.148] getCompletionData: Get previous token: 0.06370000028982759
Info 2876 [12:54:47.148] getCompletionsAtPosition: isCompletionListBlocker: 0.003000000026077032
Info 2877 [12:54:47.148] Returning an empty list because completion was requested in an invalid position.
Info 2878 [12:54:48.473] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 2879 [12:54:48.506] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 157 structureChanged: false structureIsReused:: Completely Elapsed: 32.981399999931455ms
Info 2880 [12:54:48.506] Different program with same set of files
Info 2881 [12:54:48.506] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
